Houses,Price,Area
20,12545100.0,None
20,12561060.0,None
20,12561060.0,None
20,12543960.0,None
20,12543960.0,None
20,12539685.0,None
20,12539685.0,None
20,12539685.0,None
20,12551940.0,None
20,12551940.0,None
20,12551940.0,None
20,12551940.0,None
20,12684465.0,None
20,12684465.0,None
20,12684465.0,None
20,12684465.0,None
20,12684465.0,None
20,12684465.0,None
20,12684465.0,None
20,12684465.0,None
20,12675915.0,None
20,12675915.0,None
20,12675915.0,None
20,12667365.0,None
20,12667365.0,None
20,12667365.0,None
20,12382590.0,None
20,12382590.0,None
20,12382590.0,None
20,12374040.0,None
20,12374040.0,None
20,12374040.0,None
20,12374040.0,None
20,12403965.0,None
20,12403965.0,None
20,12403965.0,None
20,12388005.0,None
20,12388005.0,None
20,12388005.0,None
20,12408645.0,None
20,12420900.0,None
20,12420900.0,None
20,12420900.0,None
20,12412350.0,None
20,12429450.0,None
20,12429450.0,None
20,12429450.0,None
20,12421470.0,None
20,12494670.0,None
20,12494670.0,None
20,12793470.0,None
20,12784920.0,None
20,12784920.0,None
20,12837645.0,None
20,12837645.0,None
20,12837645.0,None
20,12837645.0,None
20,12837645.0,None
20,12837645.0,None
20,12829095.0,None
20,12829095.0,None
20,12824820.0,None
20,12877380.0,None
20,12885930.0,None
20,12890205.0,None
20,12758805.0,None
20,12898755.0,None
20,12881655.0,None
20,12881655.0,None
20,12881655.0,None
20,12881655.0,None
20,12899955.0,None
20,12899955.0,None
20,12899955.0,None
20,12865755.0,None
20,12899955.0,None
20,12899955.0,None
20,12794835.0,None
20,12891405.0,None
20,12758595.0,None
20,12737220.0,None
20,12737220.0,None
20,12737220.0,None
20,12737220.0,None
20,12666255.0,None
20,12653430.0,None
20,12653430.0,None
20,12653430.0,None
20,12653430.0,None
20,12653430.0,None
20,12653430.0,None
20,12653430.0,None
20,12653430.0,None
20,12653430.0,None
20,12661980.0,None
20,12661980.0,None
20,12530580.0,None
20,12661980.0,None
20,12640605.0,None
20,12648585.0,None
20,12648585.0,None
20,12648585.0,None
20,12703590.0,None
20,12703590.0,None
20,12695040.0,None
20,12695040.0,None
20,12663120.0,None
20,12663120.0,None
20,12663120.0,None
20,12644820.0,None
20,12644820.0,None
20,12738750.0,None
20,12738750.0,None
20,12747300.0,None
20,12136875.0,None
20,12214680.0,None
20,12374130.0,None
20,12392430.0,None
20,12392430.0,None
20,12392430.0,None
20,12392430.0,None
20,12392430.0,None
20,12392430.0,None
20,12479250.0,None
20,12433365.0,None
20,12433365.0,None
20,12433365.0,None
20,12433365.0,None
20,12433365.0,None
20,12465285.0,None
20,12433365.0,None
20,12433365.0,None
20,12433365.0,None
20,12441345.0,None
20,12441345.0,None
20,12441345.0,None
20,12441345.0,None
20,12441345.0,None
20,12441345.0,None
20,12497445.0,None
20,12529365.0,None
20,12529365.0,None
20,12529365.0,None
20,12529365.0,None
20,12529365.0,None
20,12529365.0,None
20,12531075.0,None
20,12531075.0,None
20,12531075.0,None
20,12531075.0,None
20,12531075.0,None
20,12403395.0,None
20,12311895.0,None
20,12394845.0,None
20,12394845.0,None
20,12411945.0,None
20,12380025.0,None
20,12380025.0,None
20,12358650.0,None
20,12346170.0,None
20,12386070.0,None
20,12398325.0,None
20,12166335.0,None
20,12166335.0,None
20,12166335.0,None
20,12184635.0,None
20,12188910.0,None
20,12114510.0,None
20,12114510.0,None
20,12114510.0,None
20,12048390.0,None
20,12048390.0,None
20,12048390.0,None
20,12048390.0,None
20,12048390.0,None
20,12039840.0,None
20,12023880.0,None
20,12047820.0,None
